MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
20.0,76.0,9158.0,8.0,5.0,2007.0,2007.0,140.0,0.0,0.0,1496.0,1496.0,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2007.0,2.0,474.0,168.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
60.0,69.0,10832.0,7.0,5.0,1994.0,1996.0,0.0,0.0,0.0,712.0,712.0,1086.0,809.0,0.0,1895.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1994.0,2.0,409.0,143.0,46.0,0.0,0.0,0.0,0.0,500.0,10.0,2008.0
60.0,70.0,8400.0,6.0,6.0,1980.0,1981.0,130.0,0.0,0.0,650.0,650.0,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1980.0,2.0,476.0,0.0,50.0,0.0,0.0,204.0,0.0,0.0,4.0,2010.0
20.0,71.0,8197.0,6.0,5.0,1977.0,1977.0,148.0,0.0,0.0,660.0,660.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1977.0,2.0,528.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0
20.0,57.0,7677.0,5.0,5.0,1953.0,1953.0,0.0,570.0,0.0,203.0,773.0,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1953.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0
60.0,104.0,13518.0,9.0,5.0,2008.0,2009.0,860.0,0.0,0.0,1926.0,1926.0,1966.0,1174.0,0.0,3140.0,0.0,0.0,3.0,1.0,4.0,1.0,11.0,2.0,2009.0,3.0,820.0,144.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
50.0,60.0,7200.0,5.0,7.0,1937.0,1950.0,252.0,569.0,0.0,162.0,731.0,981.0,787.0,0.0,1768.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,2.0,1939.0,1.0,240.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,6.0,2007.0
60.0,79.0,12798.0,6.0,5.0,1997.0,1997.0,0.0,462.0,0.0,154.0,616.0,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,0.0,1997.0,2.0,603.0,403.0,114.0,185.0,0.0,0.0,0.0,400.0,5.0,2008.0
30.0,40.0,4800.0,4.0,7.0,1916.0,1990.0,0.0,197.0,0.0,999.0,1196.0,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1957.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0
60.0,63.0,8199.0,7.0,5.0,2005.0,2005.0,0.0,648.0,0.0,80.0,728.0,728.0,728.0,0.0,1456.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2005.0,2.0,410.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0
60.0,107.0,13891.0,9.0,5.0,2008.0,2009.0,424.0,0.0,0.0,1734.0,1734.0,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,4.0,1.0,12.0,1.0,2009.0,3.0,1020.0,52.0,170.0,0.0,0.0,192.0,0.0,0.0,1.0,2009.0
20.0,75.0,9000.0,5.0,5.0,1954.0,1954.0,0.0,812.0,0.0,124.0,936.0,1128.0,0.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1954.0,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0
20.0,91.0,12274.0,7.0,5.0,2008.0,2008.0,256.0,0.0,0.0,1417.0,1417.0,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2008.0,2.0,554.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0
80.0,75.0,9750.0,5.0,5.0,1967.0,1967.0,0.0,400.0,480.0,100.0,980.0,980.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1967.0,1.0,384.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0
70.0,144.0,21384.0,5.0,6.0,1923.0,2004.0,0.0,1309.0,0.0,15.0,1324.0,1072.0,504.0,0.0,1576.0,2.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1923.0,2.0,528.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0
80.0,85.0,13400.0,5.0,5.0,1966.0,1966.0,1047.0,516.0,128.0,380.0,1024.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1966.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0
75.0,90.0,8100.0,5.0,5.0,1898.0,1965.0,0.0,0.0,0.0,849.0,849.0,1075.0,1063.0,0.0,2138.0,0.0,0.0,2.0,0.0,2.0,3.0,11.0,0.0,1910.0,2.0,360.0,40.0,156.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0
20.0,78.0,10140.0,6.0,6.0,1974.0,1999.0,99.0,663.0,377.0,0.0,1040.0,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1974.0,2.0,484.0,265.0,0.0,0.0,0.0,0.0,648.0,0.0,1.0,2006.0
120.0,69.0,4438.0,6.0,5.0,2004.0,2004.0,169.0,662.0,0.0,186.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2004.0,2.0,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0
20.0,66.0,8712.0,5.0,5.0,1952.0,1952.0,0.0,0.0,0.0,540.0,540.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1952.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,2010.0
20.0,75.0,9750.0,6.0,6.0,1958.0,1958.0,243.0,608.0,0.0,834.0,1442.0,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1958.0,1.0,301.0,0.0,0.0,275.0,0.0,0.0,0.0,500.0,4.0,2007.0
50.0,45.0,8248.0,5.0,7.0,1918.0,1950.0,0.0,0.0,0.0,686.0,686.0,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,1955.0,1.0,280.0,207.0,0.0,96.0,0.0,0.0,0.0,0.0,7.0,2006.0
20.0,48.0,12137.0,7.0,5.0,1998.0,1998.0,442.0,0.0,0.0,1649.0,1649.0,1661.0,0.0,0.0,1661.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1998.0,2.0,598.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0
20.0,69.0,11425.0,5.0,6.0,1954.0,1954.0,0.0,486.0,0.0,522.0,1008.0,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1954.0,1.0,275.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,7.0,2006.0
20.0,69.0,13265.0,8.0,5.0,2002.0,2002.0,148.0,1218.0,0.0,350.0,1568.0,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,2002.0,3.0,857.0,150.0,59.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0
80.0,80.0,8816.0,6.0,7.0,1971.0,1971.0,80.0,504.0,0.0,506.0,1010.0,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1971.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
120.0,44.0,6371.0,7.0,5.0,2009.0,2010.0,128.0,733.0,0.0,625.0,1358.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2010.0,2.0,484.0,192.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
60.0,72.0,7226.0,7.0,5.0,2003.0,2003.0,0.0,0.0,0.0,798.0,798.0,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,2003.0,2.0,595.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0
20.0,60.0,6000.0,4.0,4.0,1953.0,1953.0,0.0,0.0,0.0,936.0,936.0,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1974.0,2.0,576.0,0.0,32.0,112.0,0.0,0.0,0.0,0.0,2.0,2009.0
60.0,69.0,12394.0,7.0,5.0,2003.0,2003.0,0.0,0.0,0.0,847.0,847.0,847.0,886.0,0.0,1733.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,433.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0
50.0,60.0,9900.0,6.0,7.0,1940.0,1950.0,0.0,0.0,0.0,778.0,778.0,944.0,545.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1940.0,1.0,240.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,81.0,11216.0,8.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1489.0,1489.0,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,2.0,776.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0
20.0,114.0,14803.0,10.0,5.0,2007.0,2008.0,816.0,1636.0,0.0,442.0,2078.0,2084.0,0.0,0.0,2084.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2007.0,3.0,1220.0,188.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0
45.0,50.0,6130.0,5.0,6.0,1924.0,1950.0,0.0,784.0,0.0,0.0,784.0,784.0,0.0,0.0,784.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1980.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,5.0,2008.0
20.0,65.0,8529.0,7.0,5.0,2001.0,2001.0,0.0,20.0,0.0,1434.0,1454.0,1434.0,0.0,0.0,1434.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2001.0,2.0,527.0,290.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0
60.0,69.0,28698.0,5.0,5.0,1967.0,1967.0,0.0,249.0,764.0,0.0,1013.0,1160.0,966.0,0.0,2126.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,0.0,1967.0,2.0,538.0,486.0,0.0,0.0,0.0,225.0,0.0,0.0,6.0,2009.0
160.0,24.0,2544.0,7.0,5.0,2005.0,2005.0,0.0,0.0,0.0,600.0,600.0,520.0,623.0,80.0,1223.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2005.0,2.0,480.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0
20.0,80.0,11900.0,6.0,5.0,1957.0,1957.0,387.0,1040.0,0.0,352.0,1392.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1957.0,2.0,458.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,6.0,2008.0
160.0,30.0,3180.0,7.0,5.0,2005.0,2005.0,0.0,0.0,0.0,600.0,600.0,520.0,600.0,80.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2005.0,2.0,480.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0
60.0,44.0,9548.0,7.0,6.0,2003.0,2003.0,223.0,483.0,0.0,458.0,941.0,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,613.0,192.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0
20.0,100.0,10004.0,6.0,6.0,1964.0,1964.0,180.0,196.0,345.0,975.0,1516.0,1516.0,0.0,0.0,1516.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1964.0,2.0,472.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,2.0,2009.0
20.0,75.0,7875.0,5.0,6.0,1961.0,1961.0,136.0,572.0,0.0,572.0,1144.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1961.0,2.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0
20.0,60.0,9600.0,4.0,7.0,1950.0,1995.0,0.0,442.0,0.0,625.0,1067.0,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1996.0,2.0,436.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0
30.0,90.0,8100.0,5.0,6.0,1948.0,1973.0,0.0,338.0,0.0,1221.0,1559.0,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1948.0,2.0,812.0,0.0,116.0,230.0,0.0,0.0,0.0,0.0,6.0,2007.0
160.0,21.0,1680.0,6.0,5.0,1973.0,1973.0,158.0,330.0,0.0,153.0,483.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1973.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0
20.0,75.0,9525.0,5.0,6.0,1995.0,2006.0,0.0,0.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,1099.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1999.0,1.0,352.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0
50.0,70.0,11767.0,5.0,6.0,1946.0,1995.0,0.0,352.0,0.0,416.0,768.0,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1946.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0
70.0,69.0,12155.0,6.0,8.0,1925.0,1950.0,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1934.0,1.0,400.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,3.0,2008.0
70.0,60.0,10440.0,5.0,8.0,1904.0,2002.0,0.0,0.0,0.0,650.0,650.0,958.0,581.0,0.0,1539.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1983.0,2.0,686.0,70.0,78.0,68.0,0.0,0.0,0.0,0.0,6.0,2008.0
80.0,82.0,9020.0,6.0,7.0,1966.0,1966.0,183.0,312.0,539.0,276.0,1127.0,1165.0,0.0,0.0,1165.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,2.0,490.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0
90.0,80.0,8000.0,5.0,4.0,1961.0,1961.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,2.0,0.0,6.0,2.0,10.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0
50.0,100.0,12665.0,5.0,8.0,1915.0,1950.0,0.0,0.0,0.0,876.0,876.0,876.0,540.0,0.0,1416.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1949.0,3.0,720.0,418.0,0.0,194.0,0.0,0.0,0.0,0.0,6.0,2008.0
85.0,69.0,16647.0,5.0,5.0,1975.0,1981.0,0.0,1390.0,0.0,0.0,1390.0,1701.0,0.0,0.0,1701.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1975.0,2.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0
60.0,75.0,9317.0,7.0,5.0,1993.0,1993.0,137.0,513.0,0.0,227.0,740.0,1006.0,769.0,0.0,1775.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1993.0,2.0,425.0,234.0,72.0,192.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,36.0,15523.0,5.0,6.0,1972.0,1972.0,0.0,460.0,0.0,404.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1972.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
50.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0,1908.0,2.0,360.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,9.0,2008.0
80.0,80.0,9600.0,6.0,7.0,1976.0,1994.0,360.0,0.0,0.0,528.0,528.0,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,512.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0
120.0,36.0,4435.0,6.0,5.0,2003.0,2003.0,170.0,659.0,0.0,189.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2003.0,2.0,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0
120.0,69.0,3196.0,8.0,5.0,2003.0,2003.0,40.0,0.0,0.0,1273.0,1273.0,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2003.0,2.0,400.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
75.0,53.0,7128.0,7.0,5.0,1941.0,1950.0,0.0,364.0,0.0,554.0,918.0,918.0,728.0,0.0,1646.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,1941.0,1.0,240.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,8.0,2007.0
80.0,69.0,12095.0,6.0,6.0,1964.0,1964.0,115.0,564.0,0.0,563.0,1127.0,1445.0,0.0,0.0,1445.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1964.0,2.0,645.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
20.0,102.0,17920.0,5.0,4.0,1955.0,1974.0,0.0,306.0,1085.0,372.0,1763.0,1779.0,0.0,0.0,1779.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1955.0,2.0,454.0,0.0,418.0,0.0,0.0,312.0,0.0,0.0,7.0,2006.0
20.0,69.0,6897.0,5.0,8.0,1962.0,2010.0,0.0,659.0,0.0,381.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1962.0,1.0,260.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0
80.0,69.0,10970.0,6.0,6.0,1978.0,1978.0,0.0,505.0,435.0,0.0,940.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1981.0,2.0,576.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10.0,2008.0
60.0,65.0,8125.0,6.0,5.0,1994.0,1995.0,0.0,0.0,0.0,702.0,702.0,702.0,779.0,0.0,1481.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1994.0,2.0,343.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0
20.0,80.0,10400.0,7.0,5.0,1976.0,1976.0,189.0,0.0,0.0,1090.0,1090.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0
60.0,69.0,11029.0,6.0,7.0,1968.0,1984.0,220.0,619.0,0.0,435.0,1054.0,1512.0,1142.0,0.0,2654.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1968.0,2.0,619.0,0.0,65.0,0.0,0.0,222.0,0.0,0.0,8.0,2006.0
50.0,55.0,7642.0,7.0,8.0,1918.0,1998.0,0.0,0.0,0.0,912.0,912.0,912.0,514.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1925.0,1.0,216.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
190.0,75.0,11625.0,5.0,4.0,1965.0,1965.0,0.0,841.0,0.0,198.0,1039.0,1039.0,0.0,0.0,1039.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1965.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0
20.0,81.0,9672.0,6.0,5.0,1984.0,1985.0,0.0,338.0,0.0,702.0,1040.0,1097.0,0.0,0.0,1097.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1986.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0
20.0,70.0,7931.0,5.0,5.0,1959.0,1959.0,0.0,1148.0,0.0,0.0,1148.0,1148.0,0.0,0.0,1148.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,72.0,8640.0,7.0,5.0,2007.0,2008.0,0.0,0.0,0.0,1372.0,1372.0,1372.0,0.0,0.0,1372.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2008.0,2.0,529.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0
20.0,69.0,8750.0,5.0,6.0,1970.0,1970.0,76.0,828.0,0.0,174.0,1002.0,1002.0,0.0,0.0,1002.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1973.0,2.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
20.0,67.0,10656.0,8.0,5.0,2006.0,2007.0,274.0,0.0,0.0,1638.0,1638.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2007.0,3.0,870.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0
20.0,85.0,6970.0,4.0,5.0,1961.0,1961.0,0.0,932.0,0.0,108.0,1040.0,1120.0,0.0,0.0,1120.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1961.0,2.0,544.0,168.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,2007.0
60.0,69.0,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1979.0,2.0,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0
60.0,80.0,9938.0,7.0,5.0,1993.0,1994.0,246.0,750.0,0.0,300.0,1050.0,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,574.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
20.0,60.0,6600.0,5.0,5.0,1962.0,1962.0,0.0,0.0,0.0,894.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1962.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
60.0,70.0,8750.0,6.0,5.0,1998.0,1998.0,116.0,505.0,0.0,299.0,804.0,804.0,878.0,0.0,1682.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1998.0,2.0,523.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0
20.0,74.0,8892.0,5.0,7.0,1953.0,1996.0,0.0,0.0,0.0,105.0,105.0,910.0,0.0,0.0,910.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1953.0,2.0,414.0,196.0,0.0,150.0,0.0,0.0,0.0,0.0,10.0,2008.0
40.0,60.0,12144.0,5.0,7.0,1949.0,1950.0,0.0,375.0,0.0,457.0,832.0,1036.0,0.0,232.0,1268.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1949.0,1.0,288.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0
50.0,52.0,5720.0,5.0,6.0,1941.0,1950.0,0.0,0.0,0.0,676.0,676.0,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1941.0,1.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0
60.0,75.0,9000.0,8.0,5.0,2007.0,2007.0,0.0,64.0,0.0,1120.0,1184.0,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,2007.0,2.0,550.0,208.0,364.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0
20.0,94.0,25286.0,4.0,5.0,1963.0,1963.0,0.0,633.0,0.0,431.0,1064.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1963.0,2.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0
60.0,74.0,8834.0,9.0,5.0,2004.0,2005.0,216.0,1170.0,0.0,292.0,1462.0,1462.0,762.0,0.0,2224.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2004.0,3.0,738.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0
85.0,88.0,11782.0,5.0,7.0,1961.0,1995.0,0.0,899.0,0.0,210.0,1109.0,1155.0,0.0,0.0,1155.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1987.0,2.0,576.0,192.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,2010.0
20.0,69.0,7000.0,5.0,8.0,1978.0,2005.0,90.0,646.0,0.0,218.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1978.0,1.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0
20.0,60.0,7024.0,5.0,5.0,2005.0,2006.0,0.0,980.0,0.0,110.0,1090.0,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,2005.0,2.0,450.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0
50.0,44.0,13758.0,7.0,5.0,1990.0,1991.0,117.0,902.0,0.0,254.0,1156.0,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1990.0,2.0,400.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0
60.0,69.0,9636.0,6.0,5.0,1992.0,1993.0,0.0,0.0,0.0,808.0,808.0,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1993.0,2.0,389.0,342.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0
